Nâng cấp bắt đầu: 23:06:40_05-10-2023
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/news/funcs/content.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/news/funcs/detail.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/news/funcs/groups.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/news/funcs/main.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/news/funcs/search.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/news/funcs/sendmail.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/news/funcs/tag.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/news/funcs/topic.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/news/funcs/viewcat.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/news/functions.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/news/global.functions.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/news/language/admin_en.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/news/language/admin_fr.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/news/language/admin_vi.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/news/language/en.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/news/language/fr.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/news/language/vi.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/news/rssdata.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/news/theme.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/news/version.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/page/action_mysql.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/page/admin/config.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/page/admin/content.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/page/funcs/main.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/page/version.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/seek/funcs/main.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/seek/functions.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/seek/version.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/statistics/admin/cleardata.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/statistics/funcs/allbots.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/statistics/funcs/allbrowsers.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/statistics/funcs/allcountries.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/statistics/funcs/allos.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/statistics/funcs/allreferers.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/statistics/funcs/main.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/statistics/version.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/two-step-verification/funcs/main.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/two-step-verification/funcs/setup.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/two-step-verification/version.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/users/action_mysql.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/users/admin/config.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/users/admin/config_facebook.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/users/admin/config_google.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/users/admin/config_single-sign-on.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/users/admin/edit.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/users/admin/edit_2step.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/users/admin/edit_oauth.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/users/admin/editcensor.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/users/admin/fields.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/users/admin/getuserid.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/users/admin/groups.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/users/admin/main.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/users/admin/user_add.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/users/admin/user_waiting.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/users/admin/user_waiting_remail.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/users/blocks/global.login.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/users/funcs/active.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/users/funcs/avatar.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/users/funcs/editinfo.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/users/funcs/groups.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/users/funcs/login.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/users/funcs/logout.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/users/funcs/lostactivelink.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/users/funcs/lostpass.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/users/funcs/memberlist.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/users/funcs/register.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/users/functions.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/users/global.functions.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/users/language/admin_en.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/users/language/admin_fr.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/users/language/admin_vi.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/users/language/en.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/users/language/fr.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/users/language/vi.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/users/login/oauth-zalo.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/users/theme.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/users/version.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/voting/admin/content.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/voting/admin/setting.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/voting/blocks/global.voting.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/voting/blocks/global.voting_random.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/voting/funcs/main.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/voting/language/admin_en.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/voting/language/admin_fr.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/voting/language/admin_vi.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file modules/voting/version.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file robots.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/css/authors.css | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/css/banners.css | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/css/login.css | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/css/news.css | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/css/style.css | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/css/upload.css | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/js/banners.js | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/js/main.js | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/js/news.js | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/authors/2step.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/authors/api-credentials.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/authors/api-roles.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/banners/b_list.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/banners/info_plan.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/banners/main.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/comment/config.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/comment/edit.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/contact/config.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/contact/supporter-content.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/language/check.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/news/admin.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/news/blockcat_lists.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/news/content.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/news/main.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/news/settings.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/news/sources_list.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/news/tags.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/news/topics_list.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/news/voices.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/page/config.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/seotools/metatags.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/settings/security.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/settings/system.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/settings/variables.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/statistics/cleardata.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/upload/config.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/upload/foldlist.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/upload/main.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/upload/thumbconfig.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/upload/uploadconfig.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/users/config.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/users/config_oauth.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/users/config_single-sign-on.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/users/fields.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/users/getuserid.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/users/groups.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/users/main.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/users/user_oauth.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/voting/content.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/voting/setting.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/zalo/index.html | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/modules/zalo/settings.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/system/header.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/system/login.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/admin_default/theme.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/default/blocks/global.QR_code.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/default/blocks/global.QR_code.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/default/config.ini | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/default/config.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/default/css/news.css | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/default/css/users.css | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/default/images/users/zalo.png | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/default/js/main.js | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/default/js/news.js | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/default/js/users.js | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/default/modules/menu/global.bootstrap.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/default/modules/news/content.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/default/modules/news/detail.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/default/modules/page/main.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/default/modules/statistics/main.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/default/modules/users/info.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/default/modules/users/openid_callback.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/default/modules/users/openid_login.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/default/system/config.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/mobile_default/blocks/global.QR_code.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/mobile_default/blocks/global.QR_code.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/mobile_default/config.ini | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/mobile_default/config.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/mobile_default/css/news.css | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/mobile_default/css/users.css | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/mobile_default/images/users/zalo.png | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/mobile_default/js/main.js | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/mobile_default/modules/news/detail.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/mobile_default/modules/news/theme.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/mobile_default/modules/users/info.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/mobile_default/modules/users/openid_callback.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/mobile_default/modules/users/openid_login.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file themes/mobile_default/system/config.tpl | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/autoload.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/composer/ClassLoader.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/composer/InstalledVersions.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/composer/autoload_classmap.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/composer/autoload_psr4.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/composer/autoload_real.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/composer/autoload_static.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/composer/installed.json | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/composer/installed.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/composer/platform_check.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/phpmailer/phpmailer/VERSION | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/phpmailer/phpmailer/get_oauth_token.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/phpmailer/phpmailer/language/phpmailer.lang-fr.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/phpmailer/phpmailer/language/phpmailer.lang-zh.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/phpmailer/phpmailer/src/DSNConfigurator.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/phpmailer/phpmailer/src/Exception.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/phpmailer/phpmailer/src/OAuth.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/phpmailer/phpmailer/src/OAuthTokenProvider.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/phpmailer/phpmailer/src/PHPMailer.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/phpmailer/phpmailer/src/POP3.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/phpmailer/phpmailer/src/SMTP.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/symfony/polyfill-mbstring/Mbstring.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/symfony/polyfill-mbstring/Resources/unidata/lowerCase.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/symfony/polyfill-mbstring/Resources/unidata/upperCase.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/symfony/polyfill-mbstring/bootstrap.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/LICENSE | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Barcode.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Exception.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Convert.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Linear/Codabar.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Linear/CodeNineThree.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Linear/CodeOneOne.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Linear/CodeOneTwoEight/CodeOneTwoEightA.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Linear/CodeOneTwoEight/CodeOneTwoEightB.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Linear/CodeOneTwoEight/CodeOneTwoEightC.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Linear/CodeOneTwoEight/Process.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Linear/CodeOneTwoEight.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Linear/CodeThreeNine.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Linear/CodeThreeNineCheck.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Linear/CodeThreeNineExt.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Linear/CodeThreeNineExtCheck.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Linear/EanEight.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Linear/EanFive.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Linear/EanOneThree.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Linear/EanTwo.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Linear/Imb.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Linear/ImbPre.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Linear/InterleavedTwoOfFive.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Linear/InterleavedTwoOfFiveCheck.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Linear/KlantIndex.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Linear/Msi.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Linear/MsiCheck.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Linear/Pharma.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Linear/PharmaTwoTracks.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Linear/Planet.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Linear/Postnet.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Linear/Raw.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Linear/RoyalMailFourCc.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Linear/StandardTwoOfFive.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Linear/StandardTwoOfFiveCheck.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Linear/UpcA.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Linear/UpcE.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Linear.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Raw.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Square/Datamatrix/Data.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Square/Datamatrix/Encode.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Square/Datamatrix/EncodeTxt.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Square/Datamatrix/ErrorCorrection.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Square/Datamatrix/Modes.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Square/Datamatrix/Placement.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Square/Datamatrix/Steps.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Square/Datamatrix.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Square/PdfFourOneSeven/Compaction.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Square/PdfFourOneSeven/Data.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Square/PdfFourOneSeven/Sequence.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Square/PdfFourOneSeven.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Square/QrCode/ByteStream.php | SUCCESS
23:06:53_05-10-2023 | ::1 | Di chuyển file vendor/tecnickcom/tc-lib-barcode/src/Type/Square/QrCode/Data.php | SUCCESS
